umap_n_components,umap_n_neighbors,umap_min_dist,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_epsilon,n_clusters,n_outliers,outlier_pct,silhouette,dbcv,avg_persistence,score
2,10,0.0,8,5,0.05,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.15374511120758602,0.504881443008541
2,10,0.0,12,5,0.0,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.16408166712876282,0.504881443008541
2,10,0.0,10,5,0.0,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.15689617420513055,0.504881443008541
2,10,0.0,10,5,0.3,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.15689617420513055,0.504881443008541
2,10,0.0,10,5,0.2,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.15689617420513055,0.504881443008541
2,10,0.0,8,5,0.3,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.15374511120758602,0.504881443008541
2,10,0.0,15,5,0.3,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.16277757706992965,0.504881443008541
2,10,0.0,12,5,0.3,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.16408166712876282,0.504881443008541
2,10,0.0,12,5,0.2,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.16408166712876282,0.504881443008541
2,10,0.0,15,5,0.2,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.16277757706992965,0.504881443008541
2,10,0.0,15,5,0.1,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.16277757706992965,0.504881443008541
2,10,0.0,10,5,0.1,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.15689617420513055,0.504881443008541
2,10,0.0,8,5,0.2,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.15374511120758602,0.504881443008541
2,10,0.0,8,5,0.0,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.15374511120758602,0.504881443008541
2,10,0.0,10,5,0.05,3,26,22.807017543859647,0.12518629431724548,0.20429383487168376,0.15689617420513055,0.504881443008541
2,10,0.0,5,5,0.2,4,21,18.421052631578945,0.10150818526744843,0.23188231403090706,0.07692520329802219,0.5011370481393222
2,10,0.0,5,5,0.3,4,21,18.421052631578945,0.10150818526744843,0.23188231403090706,0.07692520329802219,0.5011370481393222
2,10,0.0,5,5,0.05,4,21,18.421052631578945,0.10150818526744843,0.23188231403090706,0.07692520329802219,0.5011370481393222
2,10,0.0,5,5,0.1,4,21,18.421052631578945,0.10150818526744843,0.23188231403090706,0.07692520329802219,0.5011370481393222
2,10,0.0,5,5,0.0,4,21,18.421052631578945,0.10150818526744843,0.23188231403090706,0.07692520329802219,0.5011370481393222
2,5,0.2,8,5,0.1,4,27,23.684210526315788,0.098265640437603,0.25413062913281637,0.08356456247416634,0.49902367666613545
2,5,0.2,8,5,0.2,4,27,23.684210526315788,0.098265640437603,0.25413062913281637,0.08356456247416634,0.49902367666613545
2,5,0.2,8,5,0.3,4,27,23.684210526315788,0.098265640437603,0.25413062913281637,0.08356456247416634,0.49902367666613545
2,5,0.2,10,5,0.2,4,27,23.684210526315788,0.098265640437603,0.25413062913281637,0.0749551021183923,0.49902367666613545
2,5,0.2,10,5,0.1,4,27,23.684210526315788,0.098265640437603,0.25413062913281637,0.0749551021183923,0.49902367666613545
2,5,0.2,10,5,0.05,4,27,23.684210526315788,0.098265640437603,0.25413062913281637,0.0749551021183923,0.49902367666613545
